"","ExR_43","ExR_57","ExR_62","ExR_65","ExR_69","ExR_72","ExR_76","ExR_79","ExR_83","NGRDI_43","NGRDI_57","NGRDI_62","NGRDI_65","NGRDI_69","NGRDI_72","NGRDI_76","NGRDI_79","NGRDI_83"
"Y202",0.13477110739577,0.111373371014834,0.103697614504965,0.0941839180382549,0.0427493157081119,0.0649850246229816,0.0734460409305634,0.0771572292853318,0.0624178395423577,0.0279142558235176,0.0573555815323663,0.068471331957208,0.0735482840418824,0.122847135477094,0.114886185753361,0.0664696303444082,0.068018163219988,0.0859995023664796
"Y203",0.139457944616848,0.126741859314779,0.123665307212357,0.119600659185174,0.0641833673637603,0.0938286895727901,0.0795461657845931,0.0985585454124835,0.0837221478068359,0.0249425003245966,0.0492663205896913,0.0578615613608706,0.0605690750243217,0.107436392190398,0.100536753143922,0.0706180542582237,0.0584507465901164,0.0704457885890367
"Y204",0.134713674372741,0.123554122116542,0.117145686707417,0.105262921373488,0.0561002569855846,0.0662874972189497,0.0707917528058395,0.083750917202334,0.070137891198265,0.0322020910913749,0.0513466853034726,0.0594378058570968,0.0659772019345002,0.112124999832367,0.116330461615333,0.0741227756925929,0.0645642585080739,0.0818817500149331
"Y205",0.129246930624621,0.107131108537543,0.104622442817965,0.0957394147762426,0.0356441114199072,0.0609691826249742,0.069341916838512,0.0805884065657095,0.0704463351480087,0.0302967901124999,0.0647121890165789,0.0706699110592072,0.0754956400712778,0.133094170055732,0.121030141577098,0.078050256176045,0.0668525139169163,0.0806825025060051
"Y206",0.123902924702316,0.122183309182789,0.113902290185816,0.103535741589957,0.0727900838623775,0.0919834869933573,0.0787807560863187,0.090166242856383,0.074570378086227,0.0399344737400344,0.0464119047593488,0.0545949124643287,0.0633251595091683,0.0990999158110297,0.0987279164002783,0.0616004191096868,0.0537543107168368,0.0743962598029064
"Y207",0.135372293070545,0.10724477555615,0.0945564924325187,0.0897195302825922,0.0329536050440868,0.0473026163717589,0.0691053018010381,0.0788208893319061,0.0632029807399068,0.0314067671895419,0.0634120414097929,0.0774089699484442,0.0811326969007578,0.135473323442844,0.131903594202715,0.076028130917928,0.0714571325720695,0.0916223452875804
"Y208",0.143726855152596,0.118459387022342,0.108698562721875,0.0963644771050029,0.0501299824297701,0.0654933274062073,0.075997374590899,0.0867112575788627,0.0698322537711563,0.0282621340205615,0.0507387227651604,0.0629914498634326,0.0722809945908981,0.117587940840593,0.114940296878016,0.0661199939093766,0.0553512257412122,0.0775240204882402
"Y209",0.137373752050943,0.103888826939567,0.102828035865385,0.0948475513530995,0.0582234139942308,0.0811648010803953,0.077856580941913,0.0852527022127939,0.0678872992639721,0.0208961897981703,0.0557353965598061,0.0615473240183749,0.0675119236243744,0.104616398602293,0.100650080870324,0.0550580772228569,0.0516716646987926,0.0736107822523211
"Y210",0.147509504221628,0.122194102257231,0.118040273898981,0.106321631827444,0.0640739143686627,0.0896357788582519,0.0823239774740024,0.085142666967198,0.0778615645142496,0.0218594706700628,0.0493826903202075,0.0565190045278858,0.0631582458979003,0.106676764575946,0.0993645197841184,0.0585738530608354,0.0579042351506957,0.0676017772000363
"Y211",0.141016287216498,0.115501408005799,0.107424077487744,0.09409624464719,0.0459864129264837,0.0649220685038597,0.0726888434700222,0.0804830315589194,0.0694230444783,0.0208456093090993,0.0511546263022096,0.0641845315548189,0.0743927685030793,0.124144002713243,0.118071367166789,0.0738672143094256,0.0678724245555334,0.0829667545393436
"Y212",0.13248288701412,0.0944064591637077,0.0921520946050685,0.0811840320863748,0.0208544070759229,0.0493776442470786,0.0698998287478792,0.0759622644733133,0.0673335369435251,0.0284621040758689,0.074087811379144,0.0816202271437196,0.0885989820041875,0.149388884192179,0.130877747874284,0.0765437162404115,0.0735171569174221,0.0843271915586382
"Y213",0.128772685599726,0.096613435342664,0.0990558970793123,0.0962776728923359,0.0443618617305353,0.0739259697042887,0.0746526154898056,0.0810298446518717,0.0685377196182768,0.0323446632581749,0.0711886313673363,0.0724919115832998,0.072377109953422,0.12294719681413,0.108605901030684,0.0658345923054608,0.0623180211566411,0.0793126591288598
"Y214",0.135052829070873,0.111082660287176,0.106001166711421,0.0997471502215589,0.0329745475946017,0.0586899396842255,0.0696519461912081,0.0818517107729264,0.0703019674967436,0.0278729723725353,0.0604905708103563,0.0716086218781844,0.0743237610390095,0.13741010193997,0.124011364942661,0.0792045155651109,0.0698645000915771,0.0840862324276861
"Y215",0.139202142715373,0.123942889189567,0.112354781026844,0.110433609009329,0.0625831106654677,0.0856276172578207,0.0775736842093408,0.0874174545782933,0.0758613214127805,0.0289788684652054,0.0481732098066388,0.0626607115638531,0.063073833603226,0.108807842017178,0.104340583167472,0.0701317232625705,0.070481247715564,0.0769234735235705
"Y216",0.12617870897266,0.0984162341531956,0.0993120666300297,0.0895859170061231,0.040645646371453,0.0507091010412826,0.0695830725390018,0.0815492717974278,0.0659509411797011,0.035952006415419,0.0680090249188603,0.0703245057577568,0.0779582739786906,0.125641075274614,0.126784189764694,0.0725514509740356,0.0641080201717457,0.0836920020808422
"Y217",0.129515113567245,0.102714286785902,0.0932442106706972,0.0892013703068712,0.0323021314046165,0.0467592636700675,0.0672784374569184,0.0814385445831767,0.0643313352580151,0.0291119275259863,0.0631778203571116,0.0754091098154334,0.0770630802434609,0.134468258035765,0.129925948127646,0.0749342874897857,0.061632597947517,0.0829597067794901
"Y218",0.126643870390939,0.112493390889125,0.104741032075438,0.0975421924650526,0.0507599491954883,0.0704607743622962,0.076894959081951,0.0836121365875361,0.0702689916604238,0.0327214430681497,0.0545128912309168,0.0674938719658377,0.072825290483978,0.115900018679941,0.112345024996444,0.0665382818474185,0.0663596241320819,0.0803401973446267
"Y219",0.133622776387007,0.116064856232508,0.10862388844934,0.100604052549037,0.045059203137365,0.0647745174850883,0.0698883064259492,0.0848863532612879,0.0710704887595705,0.0296298416762602,0.0527509622773876,0.0621836164890845,0.070513217845472,0.124728868393679,0.119416319388112,0.079225990792507,0.0730196147776315,0.0875946864457829
"Y220",0.119145022819262,0.101264395143136,0.0989704842693134,0.0932772580248317,0.0370470313933581,0.0506223909458372,0.0664442583122512,0.0721878357872661,0.0562913633460196,0.0359873880421584,0.0644700295918903,0.0701968715808583,0.0722662554277781,0.130951768896011,0.127094099279162,0.0759787417867784,0.0688558543226375,0.090177514531769
"Y221",0.138141766651274,0.121262331505535,0.112385589897743,0.102670346305175,0.0452038805356957,0.0756282601659697,0.0790491668019992,0.0885015986318092,0.0770664609684436,0.0238538075190187,0.0489824399939901,0.0604436578130539,0.0686196128324887,0.123012630918865,0.111303865325631,0.0650346112292306,0.0631049957006639,0.0766978093494395
"Y222",0.126497690961678,0.104813771056244,0.102718102228971,0.0990650906989708,0.0379282032497802,0.0682012078218228,0.0774723257305695,0.085467522038009,0.073747810485746,0.0336520986973913,0.0631309107756022,0.0683061833743999,0.0704335917155431,0.130589349553795,0.115336544443889,0.0663907340370462,0.0621538171237627,0.0760750580043739
"Y223",0.135687453406388,0.118164314938225,0.1133023009783,0.100132885836594,0.0476346870139877,0.0782191431123966,0.0835573117901264,0.0922620182192127,0.0789657984191863,0.0237834126029184,0.0495376295942985,0.0573671669904143,0.0667956216328359,0.119869458436486,0.107342192736398,0.0586432003413122,0.0516955987666965,0.0649594591095033
"Y224",0.134588422253822,0.113788913740302,0.112122109001664,0.100701955226897,0.0427202901989363,0.0666341853526638,0.0751331929020884,0.0842763795375977,0.0757536419816187,0.029769707570666,0.0571225549888668,0.0630814462518545,0.0706850710355428,0.127154329363262,0.117503228075087,0.0729320229155645,0.0679078595978882,0.0742782856060409
"Y225",0.137901482111525,0.107950485346276,0.10435440377576,0.094110319735301,0.0650527873688821,0.0845496986275575,0.0764932881467293,0.0846242501546879,0.0716299546417174,0.0246347316296915,0.050465284956854,0.0576420100381715,0.0689073198629864,0.099267064348962,0.098604594967599,0.0557073291663019,0.0485567878099972,0.0637739041962678
"Y226",0.134420961843464,0.119530761335532,0.10558331032475,0.100970134769324,0.0486862331696937,0.0680882005666312,0.0689875877973894,0.073956778658644,0.0657306631135353,0.0296553972783399,0.0510952015121445,0.0681149924041463,0.0704560547561598,0.119650142251944,0.115923181931505,0.0774966801437181,0.0767311268469996,0.088668371224256
"Y227",0.12035882306456,0.104819078274999,0.101727738254973,0.09738704742284,0.0476970404876721,0.0709763464763078,0.0743290692671012,0.0826075535417216,0.0707896813291117,0.0365253451252365,0.0615086291903277,0.0675095164135269,0.0692386951723168,0.120012277221606,0.111369587907801,0.0688872377674186,0.0609047461463181,0.0749517116894377
"Y228",0.142941389925695,0.103371954568973,0.0969880531129037,0.0896472110419488,0.0448046282794955,0.0521808418751243,0.0647831645231512,0.0743197080603545,0.0590028436598661,0.0253679919616173,0.0627516783034029,0.0717089412115954,0.0760446878480058,0.121723874277157,0.127604821779429,0.0819096556201383,0.0728922745821079,0.0938647500007782
"Y229",0.136860260003185,0.112489138595101,0.104823805715247,0.0932059225356754,0.0318081490825516,0.0554355859240666,0.0729301568693919,0.0768008842079273,0.06834489704388,0.0274640372387401,0.059209909253883,0.0679310007224044,0.0783531162298206,0.136788950770165,0.12634302301945,0.0748228770053906,0.0785431050121058,0.0878569736848595
"Y230",0.125184767832058,0.119613245650463,0.113405798240329,0.102447391066785,0.0423945906303111,0.0616500818939702,0.0719022996146582,0.0806897830290238,0.0705739946905956,0.0300757427947634,0.0545300181011582,0.0631135240737719,0.0690601256251156,0.126933971088446,0.120662347109928,0.0752674955801289,0.0712830420372801,0.0826889451034187
"Y231",0.154121191144031,0.124285950363968,0.116631912548254,0.111654068085352,0.0667296017938834,0.0917857978462345,0.0907333275987867,0.0988285665939163,0.0917664968727076,0.020643465814498,0.0447276163841485,0.0581602042241191,0.0602240232635937,0.106542223456938,0.100620989766967,0.0589305432337562,0.0563193668089774,0.0626707713179399
"Y232",0.12948509792617,0.0983786362702397,0.094875328799906,0.0931842946800488,0.0262431248458955,0.0470977081338409,0.0679604689543461,0.0740408617648104,0.0596218138383135,0.0321786461947514,0.0717474229932909,0.078631750175643,0.0765470222888934,0.143581938025714,0.13284439246696,0.0797198385939778,0.0759428207498384,0.0944498752638688
"Y233",0.142696347602067,0.114183882832166,0.116270245412138,0.112171237848677,0.06968205853339,0.0961344186290224,0.0850473729901482,0.104434553545774,0.0882111193365705,0.024616042790149,0.0547869876636563,0.0574015515004422,0.0600326619889124,0.104208685494784,0.0948580502050048,0.0602209041631445,0.0583672165078659,0.0680384028895468
"Y234",0.141226895670438,0.121805551059763,0.106229265152091,0.0923887821764093,0.0453179961595416,0.0700794930981547,0.0818689864207827,0.0865238358482827,0.0758563400504273,0.025499982902612,0.0458377557710981,0.0629279671077098,0.0750624456751497,0.122269382792293,0.113339920398748,0.0628027100087306,0.0678650523090396,0.0797326405022972
"Y235",0.13478584644761,0.105802709960842,0.101424655872989,0.0890259132852768,0.0482452904885742,0.0749444763151812,0.0732974529551291,0.0876680912014226,0.0700334258209842,0.0283778540363601,0.0595282754191326,0.0661170538901316,0.0767548461431202,0.116776741456732,0.108469633419129,0.0636394588830187,0.053623833337566,0.0761303843533504
"Y236",0.130766920910786,0.105279825370087,0.099602183525155,0.0900579416659008,0.0335273252548847,0.0410313956876205,0.0631778085767088,0.0652732558243489,0.0543799054814002,0.0290437687118664,0.05962037810279,0.0722369262177838,0.0784439711905779,0.137195601452581,0.137437427111526,0.0861260118215944,0.0834344808783746,0.102728694822859
"Y237",0.135061568824901,0.115505261989681,0.11499013950256,0.103605455564157,0.054382303062377,0.0868640430770016,0.0765955756162597,0.0838991190648142,0.0747913999866889,0.0267585769561082,0.0493728925550905,0.0547140486245071,0.064314615474134,0.113280964444138,0.100920688130567,0.0650288082056403,0.0638906081424992,0.0776072292628049
"Y238",0.135081099635038,0.0990696927970357,0.0969036261887779,0.0879448704164485,0.0298690623882339,0.0426471958089579,0.0662019304521744,0.0763369408021623,0.0665544344505543,0.0296609527264839,0.066342716526984,0.0739782138492056,0.0801463550933325,0.138910760158739,0.134802486391684,0.0830607518028416,0.0775207638133629,0.0896039456563353
"Y239",0.131330871955309,0.113176654005057,0.106158311158456,0.0991355981989663,0.0337678366795715,0.062249552368076,0.0716917493777775,0.0851829474477866,0.0677569016080976,0.0289802049089601,0.0522526087000824,0.0663061704327173,0.072820137163205,0.135738094372128,0.12121697755815,0.0746199380779558,0.0698147862529721,0.0860154992368896
"Y240",0.137142160943669,0.115649810751776,0.106716614178091,0.0977749993912005,0.0389621654044269,0.0618281248030974,0.0708970934012712,0.0766957955612775,0.0636644244447865,0.0266389836374865,0.0518025146789491,0.0638311193854186,0.0710995996361974,0.127226021953214,0.119002085059453,0.0687359053782754,0.0707247717113564,0.0866134224026543
"Y241",0.135094067158735,0.104804514153538,0.103225522028811,0.0925611276228704,0.0298869241777273,0.0507411361529761,0.0707065933124785,0.0746162328031805,0.0593845721757585,0.0269946401091786,0.0626868215919017,0.0704362451404883,0.0780444558473294,0.138845308691744,0.128436754449118,0.0776032536691895,0.073152980869828,0.0932338512258336
"Y242",0.132311624436524,0.10588637677741,0.108076399448325,0.0977641855170242,0.0396665564267323,0.0669653222263867,0.0803231880405994,0.0853107057116952,0.0752741890950322,0.0308130188162538,0.0625111878544145,0.0651811719684369,0.0721206498178731,0.127459190917876,0.116596278884292,0.0632150478332036,0.0647437406968743,0.0756114152392581
"Y243",0.129908581994576,0.0945227973207109,0.0989582185406117,0.088681433375623,0.0304007196287482,0.0633267326692317,0.0841065826361206,0.0914288320894241,0.0820206222940216,0.0328715550570093,0.07271786905245,0.072623611300092,0.0796985992090886,0.138469488563626,0.119836318412308,0.0647423332826823,0.0576292923782424,0.0692412829909345
"Y244",0.134118969785287,0.100259482928435,0.103435496946024,0.0882126311818656,0.0304946314482106,0.0513267470879369,0.0661796206223516,0.0736756911671547,0.0588947833504824,0.0261694296198531,0.0642451892344681,0.0670499731474358,0.0780054012854085,0.138476464922568,0.12681902400456,0.0799306321227552,0.0721923373627228,0.0937591774009263
"Y245",0.136284834563578,0.105768886872274,0.103772284744763,0.099323339775526,0.0415378757754026,0.0658446280754749,0.0788981059062556,0.08622278074155,0.0698859713740528,0.0316619581565966,0.0623399243887473,0.0688480167529757,0.0712738138943157,0.126718857621172,0.118604414858484,0.0659992865761432,0.0683489170308804,0.0875304028184316
"Y246",0.144536444409411,0.136044702905186,0.110973897662642,0.0997888862818825,0.0676135878602551,0.0798520822345396,0.0830226234531456,0.0873826843147762,0.0784393790211199,0.0219619911071626,0.0342182584080237,0.0578859446907954,0.0653696233795418,0.101069912578154,0.104708272171468,0.0575168546461173,0.0557017925277495,0.068585245010508
"Y247",0.131570059244587,0.110760789716449,0.103334215547504,0.0890870790519106,0.0420017937513727,0.0708103310754652,0.0718604941615323,0.0834741426765196,0.071132407498844,0.0297602672959922,0.0551292644222117,0.0654647280491985,0.0778976128412627,0.125799562144051,0.111913862456676,0.0705241925560414,0.0594290210211611,0.0730621225201758
"Y248",0.132466616327193,0.111537657126712,0.11054732471815,0.0999919107616171,0.0482057290445193,0.0770676822544344,0.0762436667888076,0.0873267339321366,0.0758491754348958,0.0286652440478526,0.0561857164628872,0.062783415011877,0.0699276658294304,0.119887606534213,0.107296873108366,0.0636605092261303,0.0555133639602767,0.0681560435995738
"Y249",0.132190397263282,0.107700837154439,0.106100509703827,0.0973183954664017,0.0332517561969986,0.0602126749544942,0.0706688190874316,0.0837252593863702,0.0682775922712075,0.0306541696246639,0.0645703843861639,0.0693946181082515,0.0762087288109482,0.136073532917825,0.122041829678213,0.0782615206965133,0.0704987677031285,0.0872880076109753
"Y250",0.128210688972237,0.118801424959484,0.117870900991765,0.105936051724288,0.0566471438511714,0.089134437777684,0.087032386540462,0.101459229821351,0.0827291156146956,0.036085351555816,0.0480841511095666,0.0563504646362538,0.0642533211171354,0.114957111266437,0.103245935695805,0.0630841921873042,0.0596761173525059,0.0767275668339342
"Y251",0.14116334522492,0.115961063391,0.110783414645599,0.0987616210352155,0.0507703449939084,0.073816196590053,0.0778945619102589,0.0893778961617638,0.0762867093756892,0.0254335699124661,0.0551578245331652,0.0630385237589376,0.0696561304791208,0.118324421827906,0.110965710385397,0.0664463529035043,0.0604949924643123,0.0737863246223631
"Y252",0.138011389116751,0.109879496829124,0.105142724186196,0.0979477228128073,0.0547281553428357,0.0667996580518853,0.0692572550560581,0.0840737466492957,0.0695040733664596,0.0304268926441847,0.0551244419407238,0.0651479968954286,0.069737995451958,0.111699123993965,0.114594706134212,0.0732580365763546,0.0626482807573601,0.0823597981269975
"Y253",0.137277557118459,0.104278033853171,0.104970261634938,0.0951593793906182,0.0481904231253211,0.0576603866726646,0.0828239934647352,0.0849949829809946,0.0764537290619362,0.0288771602655248,0.0641392143131771,0.0697066395260151,0.0726842923215274,0.12001937236196,0.123359824523779,0.0566811923498397,0.0630589007999782,0.0744853900002432
"Y254",0.131228932867658,0.10924228937046,0.108962574301635,0.104074308485462,0.0472198433631867,0.0763007098426602,0.0752224648122981,0.0847495703134316,0.0782835663131153,0.0309400415736008,0.058675980654146,0.0672285123581501,0.0688799719849663,0.119963723672106,0.108130123627646,0.0678189768818089,0.0657448966539219,0.0712917173678326
"Y255",0.130327162065695,0.10356292674461,0.104285256896025,0.0960677396696794,0.0283928502897468,0.0563319895574933,0.070807557257481,0.0827014442105784,0.0706791182913779,0.0335752582012424,0.0670292574281573,0.07135830591036,0.0744062257371199,0.142106357572474,0.125634486422316,0.084085533993631,0.0724405103603356,0.0859177709596207
"Y256",0.133284035897834,0.109288922305328,0.103670884093585,0.0986277983314642,0.0477042000041621,0.0759107717193712,0.0761477577513953,0.0872355677752166,0.069870318016849,0.0269763650044161,0.0580989439839542,0.0635903123240263,0.0671135401397263,0.119584751242152,0.107781228357612,0.0680812292118443,0.0539131276179046,0.0749024049569827
"Y257",0.139008319979613,0.111118908302425,0.103013626918941,0.0935688873485637,0.0398363433510875,0.0567756766578615,0.0689221207740557,0.0776405190728755,0.065189483763503,0.0273470164859975,0.055416676322041,0.0698550734093251,0.076876517134875,0.129850064820269,0.124388160238128,0.0832627453593569,0.0766999882008488,0.0922227336169771
"Y258",0.126294358295599,0.0962689789824803,0.104213764850465,0.0960104976288525,0.0453438193428443,0.0786308154340645,0.0830100799552427,0.0905651475893314,0.074665355385607,0.0327079800625419,0.0688422661655772,0.06435925848204,0.0701733967157319,0.12247821187874,0.106022360131836,0.0560540069690271,0.0469140966550744,0.0644077594785231
"Y259",0.146707849368991,0.148065383432219,0.129181702552738,0.105400081009824,0.0834216031934334,0.0975334709278907,0.0932608204131473,0.10660315259095,0.0841717551248519,0.0244750894272997,0.0346668797618401,0.0460244239629852,0.0597613454160113,0.0920035837095623,0.0952903576025586,0.0471763791388842,0.0498452656076445,0.0673213587606954
"Y260",0.132519631661802,0.100089808080598,0.100383301315217,0.0964255999745585,0.0290886065869077,0.0639838082648954,0.0692533132649816,0.0713808754825606,0.0628321928629565,0.0278685199610165,0.064988450739753,0.0709899815350952,0.0713938403807695,0.139846641645452,0.117794189494409,0.0768861863969174,0.0726765042625975,0.0834567441811171
"Y261",0.132737880782864,0.0990722916862057,0.0977684618094422,0.0900968518345033,0.036765166116941,0.0599847822880303,0.0702132667884818,0.0763256108485779,0.0675648056207961,0.0293733618361746,0.0663819671591776,0.0706265425069626,0.0770480686519207,0.131945379975197,0.121089458119794,0.0754331049470958,0.0715720910592116,0.0844390399751328
"Y262",0.135260770738621,0.133022396026371,0.111348164957618,0.10597284676137,0.0636466966594477,0.0845317802818818,0.0781703943411503,0.0932972346163329,0.0753766052523412,0.0294309898039911,0.0401837815614339,0.0596434023662688,0.0610804149428332,0.107069447792953,0.102240740601683,0.0677447825598798,0.0619447619981743,0.0787296204558287
"Y263",0.130168937757084,0.106995136644433,0.0961989268995373,0.0865991170155269,0.0420281664125194,0.0645244851756621,0.0714157021543197,0.085355525560191,0.0649446572626793,0.0278961846206741,0.0590582539216248,0.0714863906458523,0.0775533537347825,0.124937518808191,0.116110080000187,0.0729728694330768,0.0587296147396813,0.0855571955023687
"Y264",0.137429831745134,0.132494341672094,0.108855648892734,0.105158604937873,0.0527021174433892,0.0740257620216564,0.0735110606442834,0.0814481299860824,0.0676519492930819,0.0286621998413376,0.0444835394230254,0.0651167073894487,0.0662539771219656,0.117220308277789,0.110830928499775,0.073557352286517,0.0718159187651591,0.0866819012424891
"Y265",0.126215347379147,0.0919651319671417,0.0947264035621305,0.0801601065470497,0.025788799910085,0.0414337687807984,0.0663940710480014,0.0716112311866685,0.0607852830280087,0.0373550523301753,0.0779381545815937,0.0809667734411116,0.092005969817524,0.142699571994721,0.136554187281355,0.0836623502683645,0.0792964356786635,0.0952230450786333
"Y266",0.127924162608035,0.107649617488275,0.103200194965311,0.0977860356716308,0.0342251946500147,0.0661474124607154,0.0725745756325583,0.0800383509601888,0.0693085226784393,0.0335847096060118,0.0616103333205649,0.0704346276789651,0.0721719283630218,0.133825989818117,0.116686311692962,0.0742803993791406,0.0676304170023583,0.0826639609055929
"Y267",0.127395708307955,0.111426677998157,0.10542509823717,0.098453425269184,0.0407124421801471,0.0589759541976983,0.0696003852860082,0.0786404695621205,0.0655495428608899,0.0328898388549906,0.0565742936529028,0.0670610548259098,0.0691625264469053,0.126924664623416,0.120940673547937,0.0777741765784555,0.0695282962023519,0.0859175517749229
"Y268",0.140588304270179,0.120518368663036,0.111910476238726,0.102801055032136,0.0530599555767104,0.0619521280691881,0.0733432793024497,0.0856128074451925,0.0729557010277331,0.0244109813606768,0.0495901787700374,0.06221570702323,0.0684891648097931,0.115708626145247,0.119519920939316,0.0732576083655973,0.0664849597602706,0.0786900756386733
"Y269",0.134564070552662,0.116310387200314,0.10336083730541,0.0918022581490048,0.0411532409106267,0.0574980787402429,0.0716359768398572,0.0791173947463007,0.0602665672818057,0.0263232845563159,0.0511066407609753,0.0664057097198399,0.0771211365045704,0.127560285919964,0.1224344348077,0.0730285109061985,0.068601728731175,0.0937590240345688
"Y270",0.131598107952702,0.0920157261986106,0.100817159403132,0.0905391154950493,0.0390299709854923,0.0737819105166511,0.0766243769188141,0.0844329597068676,0.0703224971565761,0.0284389440448118,0.0738899447628165,0.0700109553744403,0.0767440412212714,0.128773645407633,0.1094288420526,0.0644633184546269,0.059792671753995,0.0788259397423356
"Y271",0.129877660941172,0.0897595643419472,0.089436029188229,0.0824805295865908,0.0156982709796957,0.0352652470888965,0.0652554349452061,0.0703347987185311,0.0599119550133286,0.0312067830880122,0.0761976937827307,0.0826072415412346,0.086861071359479,0.151131621767692,0.140349166337537,0.0847278010004764,0.0841155219692524,0.0957904818469424
"Y272",0.138960144067331,0.105656672289488,0.109127576768246,0.0978055304134479,0.0388811406903084,0.0682803503943433,0.0724251616676624,0.081767179411055,0.0687011430975822,0.0276424396215421,0.0604034409744967,0.0612089889210532,0.069044534145659,0.128042480730816,0.114453152524365,0.0707022396420969,0.0624968544683872,0.0785376312797526
"Y273",0.141387096251558,0.11380404678093,0.101988312158034,0.0962462470834508,0.0602991975845117,0.0641452950011371,0.0763859069455332,0.0812214382316371,0.0639343093252751,0.0272373516064458,0.0525571026462005,0.0679025618237869,0.0696823292537794,0.109032095879862,0.117526991929021,0.0670317377391157,0.064223796249573,0.0863078835813618
"Y274",0.138045161793359,0.112896469842905,0.106796644833792,0.0982166519670934,0.0288539762140041,0.0514739895596318,0.0687102596983905,0.080241269030966,0.0645227181035298,0.0274936209260471,0.0569684343117527,0.0672725960647689,0.0737526534809091,0.141579648331379,0.128950099319686,0.0801426262421203,0.0704023279700582,0.0918351561086409
"Y275",0.127659856896002,0.0948047824676725,0.100948114084769,0.0906315036670132,0.0304563869870475,0.0547438632051075,0.0696219465798988,0.0810000351827525,0.0696848810159741,0.0333676273753756,0.0751164984948437,0.0745001578883211,0.0809185748298989,0.138464957559412,0.126736709763479,0.080860099755444,0.0702149100049839,0.0837359376884051
"Y276",0.143143283708642,0.124620469257796,0.118486366662457,0.108610054609884,0.0612546782505213,0.0790441881150289,0.0828556307674643,0.0938288098184377,0.0793591996381274,0.0232967637372025,0.0446147327509513,0.0518690755561651,0.0587316488598127,0.106210485571104,0.105825212756333,0.0581478668246818,0.0519569557330391,0.0674659377218488
"Y277",0.128589143832584,0.106584627179573,0.102052572079893,0.093352640618309,0.0462514182632224,0.0589033284781082,0.0714119476186975,0.0772156733930535,0.0631839427023397,0.0291677286786767,0.0569034912601773,0.0674591774382393,0.0739652319332499,0.117463575649351,0.119009273581945,0.07118293084915,0.0652830523015491,0.0865391321601444
"Y278",0.13261275572913,0.106058345255893,0.101683685886391,0.0916894481894828,0.0266160664395816,0.0447411655705587,0.0660546306495625,0.0727118763856678,0.0603569448284489,0.0314261660922403,0.0631920605494157,0.0733128115209773,0.0790812602410733,0.143184645603206,0.133558047774261,0.0807467904189053,0.078072671374614,0.0952117484786755
"Y279",0.144500733863007,0.110442637478963,0.100600518535902,0.0924944057727436,0.0343917333570142,0.062011674343938,0.0763361795322188,0.0849183729913025,0.0772418205506146,0.0253805989935991,0.0592642930246713,0.0712430394868384,0.0767809372473845,0.135207956024408,0.120168001201091,0.0708066932397729,0.0648945810079409,0.0745496754367634
"Y280",0.132082746029138,0.0973230874217658,0.0957988609135939,0.0879349423312446,0.0272583968404425,0.0456060070037506,0.0673837063721603,0.0634928417473428,0.0557266126012136,0.0326758072088539,0.0710964815257208,0.0782534351306716,0.0822312504592062,0.141673791293305,0.13264957675479,0.0769209443370173,0.08442545134293,0.0990819073289327
"Y281",0.129503665809444,0.0978191305079241,0.0979762923108603,0.0931547243840147,0.0288642025906305,0.0499893219270497,0.0743309602141802,0.0780133698105738,0.0661956306172384,0.0332379636846445,0.0733858394176755,0.0788553977816664,0.0793324199825812,0.142369662189521,0.129983415158245,0.0742577723218573,0.0719229734806227,0.0877234959779014
"Y282",0.138764549286292,0.114214815683173,0.103293430606883,0.0985217972182379,0.0493645503952234,0.0680174408542639,0.0828919678151852,0.0902428720608348,0.0886923354664695,0.0288588731040579,0.0532713361864835,0.0687787498262483,0.0716459520781814,0.120117891446169,0.115746673201057,0.0617397748211586,0.0582017271674546,0.0577128075289738
"Y283",0.131380255151121,0.101758937251931,0.103118544793525,0.0984326038516892,0.0330478993549928,0.061842629954125,0.0744241198575272,0.0792762858673767,0.0745836390261322,0.032332503311844,0.0662785422862224,0.0705940349821443,0.0740384676029759,0.136231326812438,0.121282561563564,0.0748420400922092,0.0721780148920324,0.0779436370795906
"Y284",0.139367508105503,0.101198480582044,0.0944459609763353,0.0814013426743942,0.0261658468424595,0.0480428334293318,0.0641251708371521,0.0689743336937391,0.0537192015328332,0.0279246423401408,0.0647384188213059,0.0734412524294764,0.0859566993064031,0.143229221218306,0.131181240854824,0.0840387504318171,0.0793002345831456,0.0999873924856448
"Y285",0.132834247481906,0.109488199009992,0.104957574310861,0.0957246402842542,0.038010370470222,0.065445363524584,0.0712983160672217,0.0802983408656935,0.0625996191522267,0.0276546380649687,0.0596953547259195,0.0670255374614589,0.0729253081922863,0.129727204645566,0.117008993745364,0.0741396567713244,0.0662233964037452,0.0873927640425002
"Y286",0.135826706419747,0.117351652135201,0.105259449388327,0.0990462834058623,0.0477578079831359,0.0668511876293753,0.06960942001953,0.0788696343295295,0.0640090475674321,0.0283307564985936,0.0490523791122424,0.0625868002554734,0.0667230173758559,0.118180730604016,0.112741336017868,0.0700827840978973,0.066598101120139,0.0823398080093584
"Y287",0.131533961641169,0.0957803597944073,0.0965370403452313,0.0898092441270196,0.0300296684293982,0.041237975738947,0.0611851179533026,0.0710465948488407,0.0623921610175619,0.0301119416507498,0.069549601533332,0.0724753686120482,0.0763201947664836,0.13814755000165,0.136600884055876,0.0899664163055552,0.0832450792916512,0.0924760995421557
