,timeNumber,timePoint,geno.decomp,genotype,predicted.values,standard.errors,plantingDate,DAP
309,1,6/7/2018,LH82/LAMA,Y238,2.187496706,0.916431342,3/14/2018,85
310,1,6/7/2018,LH82/LAMA,Y239,0.823845465,0.920171181,3/14/2018,85
311,1,6/7/2018,LH82/LAMA,Y240,0.777371798,0.918057187,3/14/2018,85
312,1,6/7/2018,LH82/LAMA,Y241,2.185285929,0.923178005,3/14/2018,85
313,1,6/7/2018,LH82/LAMA,Y242,1.445328209,0.917155151,3/14/2018,85
314,1,6/7/2018,LH82/LAMA,Y243,2.951615861,0.917460597,3/14/2018,85
315,1,6/7/2018,LH82/LAMA,Y244,1.286517388,0.92023113,3/14/2018,85
316,1,6/7/2018,LH82/LAMA,Y245,1.978239735,0.919546538,3/14/2018,85
317,1,6/7/2018,LH82/LAMA,Y246,0.911111802,0.991198614,3/14/2018,85
318,1,6/7/2018,LH82/LAMA,Y247,0.869388535,0.921584365,3/14/2018,85
319,1,6/7/2018,LH82/LAMA,Y248,1.440739523,0.917169264,3/14/2018,85
320,1,6/7/2018,LH82/LAMA,Y249,2.324137778,0.916312392,3/14/2018,85
321,1,6/7/2018,LH82/LAMA,Y250,1.445343634,0.91678369,3/14/2018,85
322,1,6/7/2018,LH82/LAMA,Y251,0.958585559,0.917228512,3/14/2018,85
323,1,6/7/2018,LH82/LAMA,Y252,0.825378008,0.92156565,3/14/2018,85
324,1,6/7/2018,LH82/LAMA,Y253,1.880568766,0.920411655,3/14/2018,85
325,1,6/7/2018,LH82/LAMA,Y254,0.634886886,0.919095022,3/14/2018,85
326,1,6/7/2018,LH82/LAMA,Y255,1.25310256,0.917550767,3/14/2018,85
327,1,6/7/2018,LH82/LAMA,Y256,0.626916125,0.919691256,3/14/2018,85
328,1,6/7/2018,LH82/LAMA,Y257,0.893514484,0.92020171,3/14/2018,85
329,1,6/7/2018,LH82/LAMA,Y258,0.804035354,0.919220688,3/14/2018,85
330,1,6/7/2018,LH82/LAMA,Y259,1.261776282,0.92175937,3/14/2018,85
331,1,6/7/2018,LH82/LAMA,Y260,0.643322743,0.917661467,3/14/2018,85
332,1,6/7/2018,LH82/LAMA,Y261,0.58893698,0.918532477,3/14/2018,85
333,1,6/7/2018,LH82/LAMA,Y262,0.708062075,0.921917811,3/14/2018,85
334,1,6/7/2018,LH82/LAMA,Y263,0.707373597,0.917760311,3/14/2018,85
335,1,6/7/2018,LH82/LAMA,Y264,0.893535396,0.919035931,3/14/2018,85
336,1,6/7/2018,LH82/LAMA,Y265,2.045272865,0.921616004,3/14/2018,85
337,1,6/7/2018,LH82/LAMA,Y266,1.549231708,0.920363604,3/14/2018,85
338,1,6/7/2018,LH82/LAMA,Y267,1.225620179,0.921753371,3/14/2018,85
339,1,6/7/2018,LH82/LAMA,Y268,1.530988206,0.919141532,3/14/2018,85
340,1,6/7/2018,LH82/LAMA,Y269,0.619505326,0.918839846,3/14/2018,85
341,1,6/7/2018,LH82/LAMA,Y270,1.92648897,0.922785291,3/14/2018,85
342,1,6/7/2018,LH82/LAMA,Y271,2.18415353,0.918600492,3/14/2018,85
343,1,6/7/2018,LH82/LAMA,Y272,0.862163741,0.917424095,3/14/2018,85
344,1,6/7/2018,LH82/LAMA,Y273,1.011512703,0.916231017,3/14/2018,85
345,1,6/7/2018,LH82/LAMA,Y274,1.284998236,0.920266426,3/14/2018,85
346,1,6/7/2018,LH82/LAMA,Y275,1.294125058,0.927474972,3/14/2018,85
347,1,6/7/2018,LH82/LAMA,Y276,0.738229731,0.917676535,3/14/2018,85
348,1,6/7/2018,LH82/LAMA,Y277,1.138884004,1.084077658,3/14/2018,85
349,1,6/7/2018,LH82/LAMA,Y278,1.14640488,0.921437255,3/14/2018,85
350,1,6/7/2018,LH82/LAMA,Y279,1.505159578,0.916781098,3/14/2018,85
351,1,6/7/2018,LH82/LAMA,Y280,1.338196004,0.918799126,3/14/2018,85
352,1,6/7/2018,LH82/LAMA,Y281,1.417269214,0.919499546,3/14/2018,85
353,1,6/7/2018,LH82/LAMA,Y282,7.129135139,0.920115058,3/14/2018,85
354,1,6/7/2018,LH82/LAMA,Y283,2.332742711,0.916007652,3/14/2018,85
355,1,6/7/2018,LH82/LAMA,Y284,0.669874446,0.91842802,3/14/2018,85
356,1,6/7/2018,LH82/LAMA,Y285,1.238726747,0.91861766,3/14/2018,85
357,1,6/7/2018,LH82/LAMA,Y286,0.873679643,0.917380254,3/14/2018,85
358,1,6/7/2018,LH82/LAMA,Y287,1.83540835,0.920754295,3/14/2018,85
359,1,6/7/2018,LH82/LAMA,Y288,1.005950057,0.91610413,3/14/2018,85
360,1,6/7/2018,LH82/LAMA,Y289,0.438925557,0.92147612,3/14/2018,85
361,1,6/7/2018,LH82/LAMA,Y290,0.865499011,0.994111849,3/14/2018,85
362,1,6/7/2018,LH82/LAMA,Y291,1.39004187,0.920052156,3/14/2018,85
363,1,6/7/2018,LH82/LAMA,Y292,1.394455684,0.917390825,3/14/2018,85
364,1,6/7/2018,LH82/LAMA,Y293,0.870756688,0.917554398,3/14/2018,85
365,1,6/7/2018,LH82/LAMA,Y294,1.286285998,0.920640264,3/14/2018,85
366,1,6/7/2018,LH82/LAMA,Y295,1.543979098,0.921300316,3/14/2018,85
367,1,6/7/2018,LH82/LAMA,Y296,1.475551728,0.91957831,3/14/2018,85
368,1,6/7/2018,LH82/LAMA,Y297,0.809770532,0.918220463,3/14/2018,85
369,1,6/7/2018,LH82/LAMA,Y298,0.812621845,0.91671952,3/14/2018,85
370,1,6/7/2018,LH82/LAMA,Y299,0.566020655,0.919610275,3/14/2018,85
371,1,6/7/2018,LH82/LAMA,Y300,0.818517527,0.919472202,3/14/2018,85
372,1,6/7/2018,LH82/LAMA,Y301,1.400812931,0.918333834,3/14/2018,85
373,1,6/7/2018,LH82/LAMA,Y302,1.250637441,0.919567816,3/14/2018,85
374,1,6/7/2018,LH82/LAMA,Y303,1.370043718,0.919929141,3/14/2018,85
375,1,6/7/2018,LH82/LAMA,Y304,1.933843432,0.918085401,3/14/2018,85
376,1,6/7/2018,LH82/LAMA,Y305,0.585021674,0.917434074,3/14/2018,85
377,1,6/7/2018,LH82/LAMA,Y306,1.46222334,0.918690485,3/14/2018,85
378,1,6/7/2018,LH82/LAMA,Y307,0.645887145,0.919050231,3/14/2018,85
379,1,6/7/2018,LH82/LAMA,Y308,0.911627096,0.918451498,3/14/2018,85
380,1,6/7/2018,LH82/LAMA,Y309,0.782737228,0.922903479,3/14/2018,85
381,1,6/7/2018,LH82/LAMA,Y310,0.763689807,0.919733669,3/14/2018,85
382,1,6/7/2018,LH82/LAMA,Y311,0.74218578,0.922877765,3/14/2018,85
383,1,6/7/2018,LH82/LAMA,Y312,0.501321493,0.992746654,3/14/2018,85
384,1,6/7/2018,LH82/LAMA,Y313,1.071326155,1.089179866,3/14/2018,85
385,1,6/7/2018,LH82/LAMA,Y314,1.029915824,0.991308176,3/14/2018,85
386,1,6/7/2018,LH82/LAMA,Y315,1.495774158,0.920698121,3/14/2018,85
387,1,6/7/2018,LH82/LAMA,Y316,1.249987987,0.919896303,3/14/2018,85
388,1,6/7/2018,LH82/LAMA,Y317,0.664391872,0.991056431,3/14/2018,85
389,1,6/7/2018,LH82/LAMA,Y318,0.878042926,0.917561252,3/14/2018,85
390,1,6/7/2018,LH82/LAMA,Y319,0.897885791,0.916915859,3/14/2018,85
391,1,6/7/2018,LH82/LAMA,Y320,1.83224464,0.924114161,3/14/2018,85
392,1,6/7/2018,LH82/LAMA,Y321,0.794806679,0.917206724,3/14/2018,85
393,1,6/7/2018,LH82/LAMA,Y322,1.405286755,0.919383964,3/14/2018,85
394,1,6/7/2018,LH82/LAMA,Y323,1.314942991,0.919185477,3/14/2018,85
395,1,6/7/2018,LH82/LAMA,Y324,0.640035367,0.915711407,3/14/2018,85
396,1,6/7/2018,LH82/LAMA,Y325,2.066907489,0.921325483,3/14/2018,85
397,1,6/7/2018,LH82/LAMA,Y326,0.806669119,0.919791687,3/14/2018,85
398,1,6/7/2018,LH82/LAMA,Y327,1.63411995,0.918974589,3/14/2018,85
399,1,6/7/2018,LH82/LAMA,Y328,2.12623395,0.917399684,3/14/2018,85
400,1,6/7/2018,LH82/LAMA,Y329,1.439435583,0.917585543,3/14/2018,85
401,1,6/7/2018,LH82/LAMA,Y330,1.415824031,0.919864534,3/14/2018,85
402,1,6/7/2018,LH82/LAMA,Y331,1.535617328,0.916824701,3/14/2018,85
403,1,6/7/2018,LH82/LAMA,Y332,1.435416415,0.918846542,3/14/2018,85
404,1,6/7/2018,LH82/LAMA,Y333,0.536899962,0.921146703,3/14/2018,85
405,1,6/7/2018,LH82/LAMA,Y334,2.227261097,0.917437863,3/14/2018,85
406,1,6/7/2018,LH82/LAMA,Y335,1.679405522,0.993742532,3/14/2018,85
407,1,6/7/2018,LH82/LAMA,Y336,0.837439365,0.918664592,3/14/2018,85
408,1,6/7/2018,LH82/LAMA,Y337,0.644446094,0.922718481,3/14/2018,85
409,1,6/7/2018,LH82/LAMA,Y338,1.75454935,0.918133189,3/14/2018,85
410,1,6/7/2018,LH82/LAMA,Y339,1.581380905,0.929549802,3/14/2018,85
411,1,6/7/2018,LH82/LAMA,Y340,0.820940202,0.920587096,3/14/2018,85
412,1,6/7/2018,LH82/LAMA,Y341,2.680991479,0.922323596,3/14/2018,85
413,1,6/7/2018,LH82/LAMA,Y342,0.835387504,0.916145317,3/14/2018,85
414,1,6/7/2018,LH82/LAMA,Y343,0.838895579,0.916463338,3/14/2018,85
415,1,6/7/2018,LH82/LAMA,Y344,2.083738582,0.919773998,3/14/2018,85
416,1,6/7/2018,LH82/LAMA,Y345,2.206333705,0.916356018,3/14/2018,85
417,1,6/7/2018,Tx740/NC356,Y346,3.651908299,1.076807184,3/14/2018,85
418,1,6/7/2018,Tx740/NC356,Y347,1.653512661,1.079103586,3/14/2018,85
419,1,6/7/2018,Tx740/NC356,Y348,2.07275945,1.08619767,3/14/2018,85
420,1,6/7/2018,Tx740/NC356,Y349,2.02239621,1.078863138,3/14/2018,85
421,1,6/7/2018,Tx740/NC356,Y351,1.380672276,1.085285384,3/14/2018,85
422,1,6/7/2018,Tx740/NC356,Y352,-0.273002477,1.078030958,3/14/2018,85
423,1,6/7/2018,Tx740/NC356,Y353,3.703795513,1.081352848,3/14/2018,85
424,1,6/7/2018,Tx740/NC356,Y354,-0.018280863,1.202680119,3/14/2018,85
425,1,6/7/2018,Tx740/NC356,Y355,4.368241833,1.093026999,3/14/2018,85
426,1,6/7/2018,Tx740/NC356,Y356,3.90065983,1.08120292,3/14/2018,85
427,1,6/7/2018,Tx740/NC356,Y357,2.175354531,1.076579151,3/14/2018,85
428,1,6/7/2018,Tx740/NC356,Y359,1.859641187,1.082803953,3/14/2018,85
429,1,6/7/2018,Tx740/NC356,Y360,3.784243287,1.076631521,3/14/2018,85
430,1,6/7/2018,Tx740/NC356,Y361,2.940009942,1.089524787,3/14/2018,85
431,1,6/7/2018,Tx740/NC356,Y362,1.568648716,1.079083069,3/14/2018,85
432,1,6/7/2018,Tx740/NC356,Y363,1.259187775,1.083062774,3/14/2018,85
433,1,6/7/2018,Tx740/NC356,Y364,0.354107596,1.084040351,3/14/2018,85
434,1,6/7/2018,Tx740/NC356,Y365,4.185546755,1.080255478,3/14/2018,85
435,1,6/7/2018,Tx740/NC356,Y366,3.072634203,1.084939153,3/14/2018,85
436,1,6/7/2018,Tx740/NC356,Y367,13.23916153,1.081270934,3/14/2018,85
437,1,6/7/2018,Tx740/NC356,Y368,5.925940282,1.083177977,3/14/2018,85
438,1,6/7/2018,Tx740/NC356,Y369,1.790512691,1.082965318,3/14/2018,85
439,1,6/7/2018,Tx740/NC356,Y370,1.900641533,1.087908162,3/14/2018,85
440,1,6/7/2018,Tx740/NC356,Y371,2.85621825,1.081590314,3/14/2018,85
441,1,6/7/2018,Tx740/NC356,Y372,4.984747634,1.084551758,3/14/2018,85
442,1,6/7/2018,Tx740/NC356,Y373,2.231424985,1.081929243,3/14/2018,85
443,1,6/7/2018,Tx740/NC356,Y374,0.866608771,1.081910903,3/14/2018,85
444,1,6/7/2018,Tx740/NC356,Y375,0.865195122,1.077335997,3/14/2018,85
445,1,6/7/2018,Tx740/NC356,Y376,-0.16227264,1.093543206,3/14/2018,85
446,1,6/7/2018,Tx740/NC356,Y377,1.797414312,1.080888237,3/14/2018,85
447,1,6/7/2018,Tx740/NC356,Y378,0.779779345,1.078598658,3/14/2018,85
448,1,6/7/2018,Tx740/NC356,Y379,0.125954126,1.080093543,3/14/2018,85
449,1,6/7/2018,Tx740/NC356,Y380,4.666801714,1.076002025,3/14/2018,85
450,1,6/7/2018,Tx740/NC356,Y381,0.844904884,1.07800903,3/14/2018,85
451,1,6/7/2018,Tx740/NC356,Y382,6.808983198,1.078416288,3/14/2018,85
452,1,6/7/2018,Tx740/NC356,Y383,3.956415318,1.08288428,3/14/2018,85
453,1,6/7/2018,Tx740/NC356,Y384,0.914188411,1.084015169,3/14/2018,85
454,1,6/7/2018,Tx740/NC356,Y385,1.987712695,1.091914119,3/14/2018,85
455,1,6/7/2018,Tx740/NC356,Y386,3.798252763,1.080452915,3/14/2018,85
456,1,6/7/2018,Tx740/NC356,Y387,0.69561211,1.078186488,3/14/2018,85
457,1,6/7/2018,Tx740/NC356,Y388,1.004363252,1.087097747,3/14/2018,85
458,1,6/7/2018,Tx740/NC356,Y389,0.276012522,1.08366608,3/14/2018,85
459,1,6/7/2018,Tx740/NC356,Y390,0.045640413,1.082578875,3/14/2018,85
460,1,6/7/2018,Tx740/NC356,Y391,6.813227157,1.084007733,3/14/2018,85
461,1,6/7/2018,Tx740/NC356,Y392,5.840450006,1.082970124,3/14/2018,85
462,1,6/7/2018,Tx740/NC356,Y393,3.756498554,1.08344245,3/14/2018,85
463,1,6/7/2018,Tx740/NC356,Y394,3.155459753,1.083436402,3/14/2018,85
464,1,6/7/2018,Tx740/NC356,Y395,2.237776509,1.078505886,3/14/2018,85
465,1,6/7/2018,Tx740/NC356,Y396,1.297693447,1.082225896,3/14/2018,85
466,1,6/7/2018,Tx740/NC356,Y397,1.778527972,1.085609241,3/14/2018,85
467,1,6/7/2018,Tx740/NC356,Y398,3.728667848,1.086365366,3/14/2018,85
468,1,6/7/2018,Tx740/NC356,Y400,0.607641634,1.081252461,3/14/2018,85
469,1,6/7/2018,Tx740/NC356,Y401,-0.306269126,1.078724328,3/14/2018,85
470,1,6/7/2018,Tx740/NC356,Y402,3.078546279,1.080297813,3/14/2018,85
471,1,6/7/2018,Tx740/NC356,Y403,4.230427657,1.088481544,3/14/2018,85
472,1,6/7/2018,Tx740/NC356,Y404,-0.183364175,1.083944656,3/14/2018,85
473,1,6/7/2018,Tx740/NC356,Y405,-0.214637756,1.078876018,3/14/2018,85
474,1,6/7/2018,Tx740/NC356,Y406,7.033003404,1.084866597,3/14/2018,85
475,1,6/7/2018,Tx740/NC356,Y407,1.272000489,1.083578932,3/14/2018,85
476,1,6/7/2018,Tx740/NC356,Y408,1.656639324,1.080299785,3/14/2018,85
477,1,6/7/2018,Tx740/NC356,Y409,2.838214757,1.077490552,3/14/2018,85
478,1,6/7/2018,Tx740/NC356,Y410,1.952467905,1.080388234,3/14/2018,85
479,1,6/7/2018,Tx740/NC356,Y411,4.058684068,1.08107729,3/14/2018,85
480,1,6/7/2018,Tx740/NC356,Y412,1.92437216,1.08688652,3/14/2018,85
481,1,6/7/2018,Tx740/NC356,Y414,3.590437563,1.083095112,3/14/2018,85
482,1,6/7/2018,Tx740/NC356,Y415,0.845509315,1.083658213,3/14/2018,85
483,1,6/7/2018,Tx740/NC356,Y416,4.026495268,1.077377412,3/14/2018,85
484,1,6/7/2018,Tx740/NC356,Y417,-0.20091519,1.079625511,3/14/2018,85
485,1,6/7/2018,Tx740/NC356,Y419,1.072763769,1.085132219,3/14/2018,85
486,1,6/7/2018,Tx740/NC356,Y420,4.996121475,1.080794993,3/14/2018,85
487,1,6/7/2018,Tx740/NC356,Y421,1.699875258,1.078831088,3/14/2018,85
488,1,6/7/2018,Tx740/NC356,Y423,5.773985056,1.079485967,3/14/2018,85
489,1,6/7/2018,Tx740/NC356,Y424,3.999042351,1.080221365,3/14/2018,85
490,1,6/7/2018,Tx740/NC356,Y425,0.34329727,1.088263337,3/14/2018,85
491,1,6/7/2018,Tx740/NC356,Y426,1.796978733,1.076446379,3/14/2018,85
492,1,6/7/2018,Tx740/NC356,Y427,1.113133514,1.081896061,3/14/2018,85
493,1,6/7/2018,Tx740/NC356,Y428,0.238469766,1.079492906,3/14/2018,85
494,1,6/7/2018,Tx740/NC356,Y429,0.369065069,1.081134876,3/14/2018,85
495,1,6/7/2018,Tx740/NC356,Y430,-0.057547072,1.07528777,3/14/2018,85
496,1,6/7/2018,Tx740/NC356,Y431,1.572671904,1.081456391,3/14/2018,85
497,1,6/7/2018,Tx740/NC356,Y432,1.745129189,1.087038745,3/14/2018,85
498,1,6/7/2018,Tx740/NC356,Y434,2.324418781,1.083168563,3/14/2018,85
499,1,6/7/2018,Tx740/NC356,Y435,4.744694001,1.081012023,3/14/2018,85
500,1,6/7/2018,Tx740/NC356,Y436,2.345373311,1.087514726,3/14/2018,85
501,1,6/7/2018,Tx740/NC356,Y437,4.087537472,1.08032111,3/14/2018,85
502,1,6/7/2018,Tx740/NC356,Y438,0.034192617,1.077752245,3/14/2018,85
503,1,6/7/2018,Tx740/NC356,Y439,0.804577778,1.085209223,3/14/2018,85
504,1,6/7/2018,Tx740/NC356,Y440,1.873268185,1.080022263,3/14/2018,85
505,1,6/7/2018,Tx740/NC356,Y441,1.54370444,1.087035663,3/14/2018,85
506,1,6/7/2018,Tx740/NC356,Y442,1.011962757,1.081426917,3/14/2018,85
507,1,6/7/2018,Tx740/NC356,Y443,4.070131916,1.079049087,3/14/2018,85
508,1,6/7/2018,Tx740/NC356,Y444,0.056180323,1.085948386,3/14/2018,85
509,1,6/7/2018,Tx740/NC356,Y445,0.812049323,1.082050015,3/14/2018,85
510,1,6/7/2018,Tx740/NC356,Y446,0.991204955,1.078884488,3/14/2018,85
511,1,6/7/2018,Tx740/NC356,Y449,1.702454111,1.082012559,3/14/2018,85
512,1,6/7/2018,Tx740/NC356,Y450,1.057420574,1.078891036,3/14/2018,85
513,1,6/7/2018,Tx740/NC356,Y451,2.07064627,1.081646654,3/14/2018,85
514,1,6/7/2018,Tx740/NC356,Y452,4.95085157,1.080695271,3/14/2018,85
515,1,6/7/2018,Tx740/NC356,Y453,2.205841132,1.081584465,3/14/2018,85
516,1,6/7/2018,Tx740/NC356,Y454,1.990234933,1.08329149,3/14/2018,85
517,1,6/7/2018,Tx740/NC356,Y455,1.367799684,1.079478658,3/14/2018,85
518,2,6/13/2018,Ki3/NC356,Y001,7.116804914,0.935561129,3/14/2018,91
519,2,6/13/2018,Ki3/NC356,Y002,4.961581223,0.936349583,3/14/2018,91
520,2,6/13/2018,Ki3/NC356,Y003,7.522383501,0.937846161,3/14/2018,91
521,2,6/13/2018,Ki3/NC356,Y004,6.305483652,0.934705325,3/14/2018,91
522,2,6/13/2018,Ki3/NC356,Y005,5.687706038,0.936985353,3/14/2018,91
523,2,6/13/2018,Ki3/NC356,Y006,9.360892429,0.935475667,3/14/2018,91
524,2,6/13/2018,Ki3/NC356,Y007,6.454075761,0.936988237,3/14/2018,91
525,2,6/13/2018,Ki3/NC356,Y008,5.463586367,0.93593957,3/14/2018,91
526,2,6/13/2018,Ki3/NC356,Y009,8.524440426,0.935176531,3/14/2018,91
527,2,6/13/2018,Ki3/NC356,Y010,6.951066463,0.935330971,3/14/2018,91
528,2,6/13/2018,Ki3/NC356,Y011,5.568237013,0.934910503,3/14/2018,91
529,2,6/13/2018,Ki3/NC356,Y012,6.345207769,0.934923092,3/14/2018,91
530,2,6/13/2018,Ki3/NC356,Y013,6.360457153,0.935730138,3/14/2018,91
531,2,6/13/2018,Ki3/NC356,Y014,5.817855377,0.935234172,3/14/2018,91
532,2,6/13/2018,Ki3/NC356,Y015,5.697072957,0.935052301,3/14/2018,91
533,2,6/13/2018,Ki3/NC356,Y016,5.685478229,0.935299617,3/14/2018,91
534,2,6/13/2018,Ki3/NC356,Y017,6.377347472,0.935364935,3/14/2018,91
535,2,6/13/2018,Ki3/NC356,Y018,6.822772953,1.015147955,3/14/2018,91
536,2,6/13/2018,Ki3/NC356,Y019,7.852154292,0.935246412,3/14/2018,91
537,2,6/13/2018,Ki3/NC356,Y020,7.862501209,0.935385602,3/14/2018,91
538,2,6/13/2018,Ki3/NC356,Y021,7.077205108,0.936611471,3/14/2018,91
539,2,6/13/2018,Ki3/NC356,Y022,7.597155473,0.935560143,3/14/2018,91
540,2,6/13/2018,Ki3/NC356,Y023,6.454353648,0.935219896,3/14/2018,91
541,2,6/13/2018,Ki3/NC356,Y024,5.717007213,0.936750989,3/14/2018,91
542,2,6/13/2018,Ki3/NC356,Y025,5.529424323,0.936111258,3/14/2018,91
543,2,6/13/2018,Ki3/NC356,Y026,10.02106987,0.937071063,3/14/2018,91
544,2,6/13/2018,Ki3/NC356,Y027,5.366309032,0.936780713,3/14/2018,91
545,2,6/13/2018,Ki3/NC356,Y028,8.769691713,0.9350271,3/14/2018,91
546,2,6/13/2018,Ki3/NC356,Y029,6.898949324,0.935728772,3/14/2018,91
547,2,6/13/2018,Ki3/NC356,Y030,5.197185338,0.937390939,3/14/2018,91
548,2,6/13/2018,Ki3/NC356,Y031,5.624605407,0.935351936,3/14/2018,91
549,2,6/13/2018,Ki3/NC356,Y032,7.067073219,0.935694566,3/14/2018,91
550,2,6/13/2018,Ki3/NC356,Y033,6.373957459,0.935288856,3/14/2018,91
551,2,6/13/2018,Ki3/NC356,Y034,7.793152684,0.93584205,3/14/2018,91
552,2,6/13/2018,Ki3/NC356,Y035,6.998068998,0.936013126,3/14/2018,91
553,2,6/13/2018,Ki3/NC356,Y036,6.619415506,0.936445325,3/14/2018,91
554,2,6/13/2018,Ki3/NC356,Y037,6.433103895,0.934485122,3/14/2018,91
555,2,6/13/2018,Ki3/NC356,Y038,6.989171867,0.93564333,3/14/2018,91
556,2,6/13/2018,Ki3/NC356,Y039,7.650597337,0.935147544,3/14/2018,91
557,2,6/13/2018,Ki3/NC356,Y040,5.568604745,0.936133486,3/14/2018,91
558,2,6/13/2018,Ki3/NC356,Y041,6.962941645,0.935854932,3/14/2018,91
559,2,6/13/2018,Ki3/NC356,Y042,7.052906229,0.936284576,3/14/2018,91
560,2,6/13/2018,Ki3/NC356,Y043,5.753775255,0.937014381,3/14/2018,91
561,2,6/13/2018,Ki3/NC356,Y044,7.670613389,0.935439729,3/14/2018,91
562,2,6/13/2018,Ki3/NC356,Y045,6.371564352,0.940076969,3/14/2018,91
563,2,6/13/2018,Ki3/NC356,Y046,7.804927776,0.935148025,3/14/2018,91
564,2,6/13/2018,Ki3/NC356,Y047,7.933870212,0.935605345,3/14/2018,91
565,2,6/13/2018,Ki3/NC356,Y048,5.789644091,0.939319834,3/14/2018,91
566,2,6/13/2018,Ki3/NC356,Y049,6.443711715,0.934767806,3/14/2018,91
567,2,6/13/2018,Ki3/NC356,Y050,5.728145711,0.937432368,3/14/2018,91
568,2,6/13/2018,Ki3/NC356,Y051,6.273798159,0.935386638,3/14/2018,91
569,2,6/13/2018,Ki3/NC356,Y052,5.752395259,0.935800123,3/14/2018,91
570,2,6/13/2018,Ki3/NC356,Y053,5.767292357,0.935908643,3/14/2018,91
571,2,6/13/2018,Ki3/NC356,Y054,6.292028802,0.935709652,3/14/2018,91
572,2,6/13/2018,Ki3/NC356,Y055,6.767412936,1.015353848,3/14/2018,91
573,2,6/13/2018,Ki3/NC356,Y056,6.409612522,0.935804176,3/14/2018,91
574,2,6/13/2018,Ki3/NC356,Y057,6.34806273,0.937804933,3/14/2018,91
575,2,6/13/2018,Ki3/NC356,Y058,7.235281727,0.935568869,3/14/2018,91
576,2,6/13/2018,Ki3/NC356,Y059,6.368995488,0.936981412,3/14/2018,91
577,2,6/13/2018,Ki3/NC356,Y060,7.176789799,0.935552265,3/14/2018,91
578,2,6/13/2018,Ki3/NC356,Y061,6.966510815,0.938428437,3/14/2018,91
579,2,6/13/2018,Ki3/NC356,Y062,5.892374971,0.936122168,3/14/2018,91
580,2,6/13/2018,Ki3/NC356,Y063,5.674687624,0.935351884,3/14/2018,91
581,2,6/13/2018,Ki3/NC356,Y064,6.550131986,0.936810683,3/14/2018,91
582,2,6/13/2018,Ki3/NC356,Y065,7.144114534,0.935514241,3/14/2018,91
583,2,6/13/2018,Ki3/NC356,Y066,7.110821034,0.935594855,3/14/2018,91
584,2,6/13/2018,Ki3/NC356,Y067,7.712989191,0.935547346,3/14/2018,91
585,2,6/13/2018,Ki3/NC356,Y068,5.445252439,0.93715811,3/14/2018,91
586,2,6/13/2018,Ki3/NC356,Y069,6.489555334,0.935862234,3/14/2018,91
587,2,6/13/2018,Ki3/NC356,Y070,6.435997068,0.935411902,3/14/2018,91
588,2,6/13/2018,Ki3/NC356,Y071,7.027860872,0.938716781,3/14/2018,91
589,2,6/13/2018,Ki3/NC356,Y072,5.13713447,0.935152866,3/14/2018,91
590,2,6/13/2018,Ki3/NC356,Y073,6.208491645,0.934707852,3/14/2018,91
591,2,6/13/2018,Ki3/NC356,Y074,5.256655723,0.936344836,3/14/2018,91
592,2,6/13/2018,Ki3/NC356,Y075,6.428321898,0.936278491,3/14/2018,91
593,2,6/13/2018,Ki3/NC356,Y076,4.777486205,0.935119488,3/14/2018,91
594,2,6/13/2018,Ki3/NC356,Y077,6.264352857,0.93664371,3/14/2018,91
595,2,6/13/2018,Ki3/NC356,Y078,5.75580904,0.936859929,3/14/2018,91
596,2,6/13/2018,Ki3/NC356,Y079,7.234144512,0.93470027,3/14/2018,91
597,2,6/13/2018,Ki3/NC356,Y080,5.601167997,0.935087155,3/14/2018,91
598,2,6/13/2018,Ki3/NC356,Y081,6.47677646,0.935053391,3/14/2018,91
599,2,6/13/2018,Ki3/NC356,Y082,7.755821792,0.93761824,3/14/2018,91
600,2,6/13/2018,Ki3/NC356,Y083,6.387361072,0.93592404,3/14/2018,91
601,2,6/13/2018,Ki3/NC356,Y084,7.711274843,0.935689021,3/14/2018,91
602,2,6/13/2018,Ki3/NC356,Y085,7.143342897,0.936403354,3/14/2018,91
603,2,6/13/2018,Ki3/NC356,Y086,7.226768931,0.937046121,3/14/2018,91
604,2,6/13/2018,Ki3/NC356,Y087,7.850320573,0.936266874,3/14/2018,91
605,2,6/13/2018,Ki3/NC356,Y088,10.24566798,0.935212695,3/14/2018,91
606,2,6/13/2018,Ki3/NC356,Y089,6.840209074,0.935591824,3/14/2018,91
607,2,6/13/2018,Ki3/NC356,Y090,9.410127872,0.934889818,3/14/2018,91
608,2,6/13/2018,Ki3/NC356,Y091,6.33544358,0.937597008,3/14/2018,91
609,2,6/13/2018,Ki3/NC356,Y092,6.689051914,0.936248209,3/14/2018,91
610,2,6/13/2018,Ki3/NC356,Y093,6.376818434,0.936508653,3/14/2018,91
611,2,6/13/2018,Ki3/NC356,Y094,6.036979696,0.934870097,3/14/2018,91
612,2,6/13/2018,Ki3/NC356,Y095,4.447905766,0.93753284,3/14/2018,91
613,2,6/13/2018,Ki3/NC356,Y096,8.701227816,0.93530405,3/14/2018,91
614,2,6/13/2018,Ki3/NC356,Y097,9.049794468,0.937134679,3/14/2018,91
615,2,6/13/2018,Ki3/NC356,Y098,5.527003265,0.936674592,3/14/2018,91
616,2,6/13/2018,Ki3/NC356,Y099,7.116362186,0.935646169,3/14/2018,91
617,2,6/13/2018,Ki3/NC356,Y100,4.161031281,0.935594561,3/14/2018,91
